739.359	1620.600
739.596	1618.000
739.833	1607.200
740.070	1609.000
740.307	1613.400
740.544	1591.000
740.781	1592.200
741.018	1599.400
741.255	1594.400
741.492	1587.400
741.729	1584.000
741.966	1588.200
742.203	1581.600
742.440	1564.400
742.677	1559.600
742.914	1563.800
743.151	1559.000
743.388	1552.800
743.625	1554.400
743.862	1551.000
744.099	1545.000
744.336	1543.000
744.573	1538.200
744.810	1525.000
745.047	1528.000
745.284	1519.400
745.521	1510.200
745.758	1510.000
745.995	1509.800
746.232	1513.600
746.469	1512.800
746.706	1495.600
746.943	1489.600
747.180	1486.400
747.417	1475.800
747.654	1481.400
747.891	1466.800
748.128	1470.200
748.365	1462.600
748.602	1462.400
748.839	1452.000
749.076	1446.000
749.313	1438.200
749.550	1440.600
749.787	1439.200
750.024	1440.000
750.261	1423.000
750.498	1419.400
750.735	1410.600
750.972	1406.400
751.209	1406.200
751.446	1404.800
751.683	1401.800
751.920	1390.600
752.157	1390.200
752.394	1387.200
752.631	1380.800
752.868	1375.400
753.105	1376.000
753.342	1367.400
753.579	1360.000
753.816	1357.000
754.053	1350.800
754.290	1339.400
754.527	1337.600
754.764	1340.000
755.001	1332.200
755.238	1313.800
755.475	1316.800
755.712	1307.200
755.949	1308.800
756.186	1301.800
756.423	1293.000
756.660	1294.400
756.897	1293.800
757.134	1276.400
757.371	1268.800
757.608	1272.000
757.845	1266.400
758.082	1257.000
758.319	1250.200
758.556	1240.000
758.793	1237.000
759.030	1236.200
759.267	1229.200
759.504	1227.800
759.741	1222.200
759.978	1214.600
760.215	1213.200
760.452	1212.200
760.689	1200.000
760.926	1192.000
761.163	1187.400
761.400	1178.400
761.637	1176.600
761.874	1174.200
762.111	1172.400
762.348	1170.600
762.585	1156.200
762.822	1152.000
763.059	1149.600
763.296	1146.200
763.533	1138.200
763.770	1131.600
764.007	1127.000
764.244	1123.200
764.481	1124.400
764.718	1121.000
764.955	1111.800
765.192	1103.200
765.429	1092.800
765.666	1095.800
765.903	1095.200
766.140	1085.600
766.377	1084.400
766.614	1087.400
766.851	1077.000
767.088	1068.600
767.325	1062.000
767.562	1057.400
767.799	1051.200
768.036	1052.200
768.273	1039.400
768.510	1040.200
768.747	1029.400
768.984	1034.000
769.221	1028.800
769.458	1021.800
769.695	1015.000
769.932	1014.800
770.169	1011.800
770.406	1005.800
770.643	1004.200
770.880	1000.800
771.117	1002.800
771.354	992.400
771.591	985.600
771.828	983.800
772.065	980.800
772.302	975.200
772.539	970.400
772.776	965.400
773.013	962.800
773.250	963.000
773.487	959.200
773.724	956.600
773.961	960.200
774.198	955.000
774.435	948.000
774.672	943.200
774.909	942.200
775.146	941.200
775.383	938.200
775.620	937.200
775.857	928.600
776.094	927.000
776.331	916.200
776.568	912.600
776.805	916.200
777.042	914.000
777.279	907.800
777.516	905.400
777.753	899.600
777.990	902.000
778.227	897.400
778.464	898.600
778.701	889.000
778.938	888.600
779.175	886.800
779.412	884.000
779.649	880.000
779.886	886.600
780.123	872.400
780.360	877.000
780.597	874.200
780.834	880.400
781.071	869.000
781.308	867.800
781.545	855.800
781.782	857.800
782.019	860.800
782.256	856.600
782.493	845.000
782.730	851.600
782.967	844.200
783.204	856.400
783.441	839.000
783.678	846.800
783.915	839.400
784.152	839.800
784.389	840.600
784.626	834.200
784.863	839.000
785.100	829.400
785.337	828.400
785.574	829.000
785.811	826.800
786.048	826.400
786.285	824.000
786.522	824.800
786.759	827.200
786.996	822.800
787.233	816.400
787.470	815.800
787.707	810.600
787.944	808.600
788.181	810.200
788.418	804.600
788.655	809.800
788.892	802.000
789.129	802.200
789.366	802.600
789.603	796.200
789.840	797.600
790.077	796.200
790.314	800.400
790.551	798.800
790.788	794.000
791.025	800.800
791.262	799.800
791.499	795.800
791.736	790.200
791.973	794.800
792.210	796.600
792.447	787.400
792.684	787.800
792.921	784.600
793.158	787.600
793.395	788.200
793.632	782.400
793.869	784.600
794.106	780.000
794.343	780.000
794.580	779.600
794.817	781.200
795.054	789.000
795.291	783.400
795.528	778.800
795.765	774.600
796.002	777.200
796.239	769.800
796.476	770.200
796.713	775.200
796.950	766.000
797.187	768.200
797.424	769.400
797.661	769.600
797.898	770.000
798.135	767.200
798.372	771.600
798.609	761.400
798.846	770.000
799.083	758.800
799.320	764.200
799.557	761.600
799.794	763.400
800.031	755.800
800.268	758.000
800.505	761.200
800.742	764.800
800.979	767.000
801.216	756.200
801.453	766.400
801.690	758.800
801.927	754.600
802.164	759.400
802.401	756.400
802.638	756.400
802.875	757.600
803.112	757.000
803.349	760.200
803.586	761.600
803.823	756.000
804.060	755.600
804.297	747.400
804.534	747.400
804.771	751.400
805.008	745.800
805.245	746.600
805.482	750.800
805.719	747.600
805.956	743.600
806.193	746.400
806.430	743.000
806.667	739.400
806.904	740.600
807.141	747.600
807.378	734.400
807.615	742.600
807.852	743.400
808.089	733.800
808.326	741.000
808.563	735.000
808.800	740.800
809.037	737.000
809.274	740.200
809.511	694.200
809.748	736.000
809.985	732.800
810.222	731.000
810.459	731.600
810.696	733.000
810.933	734.600
811.170	739.000
811.407	729.600
811.644	728.600
811.881	726.400
812.118	726.000
812.355	728.000
812.592	734.200
812.829	730.000
813.066	735.400
813.303	734.800
813.540	736.600
813.777	728.800
814.014	736.400
814.251	724.200
814.488	728.600
814.725	721.800
814.962	721.800
815.199	720.400
815.436	715.200
815.673	715.800
815.910	714.600
816.147	712.600
816.384	706.000
816.621	709.400
816.858	703.200
817.095	714.800
817.332	704.200
817.569	706.000
817.806	704.600
818.043	703.600
818.280	703.800
818.517	697.200
818.754	698.600
818.991	692.800
819.228	700.600
819.465	695.600
819.702	695.800
819.939	699.600
820.176	690.200
820.413	691.600
820.650	687.800
820.887	689.200
821.124	687.400
821.361	684.600
821.598	686.200
821.835	687.600
822.072	682.000
822.309	686.600
822.546	688.000
822.783	679.200
823.020	684.800
823.257	680.000
823.494	684.800
823.731	680.200
823.968	673.200
824.205	672.600
824.442	675.600
824.679	675.400
824.916	676.800
825.153	672.800
825.390	674.200
825.627	667.400
825.864	661.600
826.101	674.600
826.338	673.800
826.575	660.400
826.812	660.600
827.049	660.600
827.286	662.200
827.523	659.600
827.760	653.800
827.997	656.000
828.234	658.800
828.471	650.400
828.708	648.200
828.945	647.600
829.182	649.400
829.419	653.800
829.656	650.000
829.893	646.000
830.130	650.400
830.367	651.000
830.604	651.200
830.841	640.400
831.078	647.600
831.315	645.600
831.552	646.800
831.789	640.200
832.026	642.000
832.263	640.200
832.500	640.200
832.737	642.800
832.974	643.400
833.211	630.600
833.448	636.800
833.685	627.000
833.922	635.000
834.159	636.600
834.396	630.600
834.633	629.000
834.870	625.400
835.107	624.000
835.344	624.200
835.581	622.200
835.818	627.200
836.055	623.200
836.292	619.600
836.529	618.600
836.766	619.600
837.003	613.600
837.240	619.800
837.477	607.400
837.714	610.800
837.951	612.600
838.188	608.800
838.425	607.800
838.662	611.200
838.899	610.400
839.136	603.600
839.373	603.800
839.610	603.600
839.847	594.600
840.084	597.800
